Ciclos,ID_Padre,SHA256_Texto_Padre,Fecha,IDs_Antes,Actores_Antes,ID_Actual,Actor_Actual,Fuente_Actor,ID_Turno,Relacion_Turno,Alertas_Actuales,Texto_Actual
2,7044,a18f11885095308e3c4b1c9cda53385293007b83d07a0d64627aca95c9be10d1,2015-09-15,9050,Rodrigo Vergara Montes,9143,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2015-09-15:T75,INSTITUCIONAL,FINAL_SIN_PUNTUACION,"El Presidente señor Rodrigo Vergara agradece el planteamiento expuesto por el Vicepresidente señor Sebastián Claro e inicia su intervención expresando su reconocimiento al staff por el excelente análisis consignado precedentemente. Indica que en el ámbito externo, sigue la incertidumbre en China y otros emergentes, pero en la actualidad el foco está en la decisión de la Reserva Federal de esta semana. En lo concerniente al frente interno, señala que las noticias de inflación siguen sorprendiendo negativamente, mientras que la actividad y el empleo, si algo, lo hicieron positivamente. En todo caso, se espera que estas últimas dos variables muestren algún deterioro en los meses que vienen. Expresa que la Reunión de hoy es particularmente importante, porque el Consejo tiene dos opciones que, en su opinión, son válidas y ninguna se impone claramente sobre la otra. Acota que hay razones para inclinarse por una y otra, lo que no hace fácil la decisión. Hace presente que la opción de mantener la tasa se basa primordialmente en sostener una cierta coherencia con el IPoM, sin reaccionar a datos que pueden ser puntuales m validar una curva de tasas de interés muy por sobre la que teníamos en dicho Informe. También, en que las expectativas a dos años siguen ancladas en 3%, más allá de algunas mediciones que muestran algún aumento en estas expectativas. Por último, en que si bien la brecha es pequeña y no esperamos que se amplíe en forma significativa, ayudará en algo a mitigar futuras presiones inflacionarias. Agrega que en nuestro escenario tampoco hay una depreciación significativa del peso a futuro. Plantea que la opción de subir dice relación con que ya es evidente que para que la inflación converja a 3% en el horizonte de proyección es necesario retirar algo del significativo impulso monetario actual; que mientras antes se haga esto, damos una señal mayor de nuestra vocación antiinflacionaria; que los riesgos de una depreciación adicional con efectos sobre la inflación no son menores; que, aunque aún no importantes, hay algunos indicios de expectativas a dos años que se han ido moviendo hacia arriba, lo que en sí constituye un riesgo para nuestro objetivo inflacionario; que la inflación, por ya un año y medio arriba de la parte superior de nuestro rango meta, es en sí un riesgo para las expectativas inflacionarias; que la brecha es pequeña y no ayudará mucho en el proceso antiinflacionario; que los salarios y costos laborales unitarios siguen creciendo por arriba de los compatibles con una inflación de 3%; y que el mercado laboral sigue dinámico. Finalmente, y no menos importante, que el impulso monetario que actualmente hemos dado a la economía es sustancial y que en este escenario puede ser excesivo para el logro de nuestro objetivo. En su opinión, son argumentos contundentes en ambos sentidos, por lo que más allá de si se decide o no subir la TPM en esta Reunión, el Comunicado debe ser muy claro en cuanto a que, en un horizonte muy próximo, esa será la dirección de la política. En otras palabras, debe haber un sesgo claro de aumento de tasas. Reitera que una ventaja de la opción de aumentar la TPM hoy es que muestra una decisión muy clara de no permitir sorpresas inflacionarias a mediano plazo y así reducir los riesgos que la actual situación conlleva. Con todo, cree que un sesgo claro en el sentido de no dejar dudas que transitaremos en esa senda es un sustituto de aquello, con las ventajas mencionadas previamente. En razón de lo expuesto, el Presidente señor Rodrigo Vergara se adhiere a la opción de mantener la TPM en 3%, en el entendido que se modificará el sesgo del Comunicado en la dirección antedicha. En consecuencia, conforme a lo manifestado por los señores Consejeros, el Presidente señor Rodrigo Vergara señala que se acuerda por tres votos a favor y uno en contra, mantener la Tasa de Política Monetaria en 3% anual. Como es tradicional para el caso de producirse votos disidentes, el Presidente señor Rodrigo Vergara consulta al Consejero señor Joaquín Vial si desea sumarse a la votación de la mayoría de los señores Consejeros"
2,7044,a18f11885095308e3c4b1c9cda53385293007b83d07a0d64627aca95c9be10d1,2015-09-15,9050,Rodrigo Vergara Montes,9144,Joaquín Vial Ruiz-Tagle,CONTEXTO_REVISADO,RPM-2015-09-15:T76,SIN_CONTINUIDAD_CONFIRMADA,,"y, en ese sentido, el Consejero señor Joaquín Vial reitera su decisión de mantener su voto en orden a aumentar la TPM en 25 puntos base, a 3,25% anual."
2,7044,a18f11885095308e3c4b1c9cda53385293007b83d07a0d64627aca95c9be10d1,2015-09-15,9050,Rodrigo Vergara Montes,9145,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2015-09-15:T77,INSTITUCIONAL,,"En razón de lo expuesto, el Presidente señor Rodrigo Vergara deja constancia que se acuerda por tres votos a favor y uno en contra, mantener la Tasa de Política Monetaria en 3% anual."
2,7092,23fecca5de4ed9de666ddc1686e35c961ec14ac86cea55afdc7e996ba34f8567,2015-10-15,9102,Alberto Naudon Dell'Oro,9197,Alberto Naudon Dell'Oro,SUJETO_NOMBRE,RPM-2015-10-15:T50,INICIO_EXPLICITO,,"El señor Alberto Naudon indica que si bien las condiciones de oferta son algo menos holgadas que en trimestres anteriores, el panorama no dista de lo que se esperaría del ciclo; por lo tanto, el principal driver de las bajas tasas y el bajo nivel de crecimiento de los créditos sigue siendo la debilidad de la demanda. Luego, la visión principal sigue siendo de condiciones financieras relativamente holgadas y de ausencia de problemas mayores en el mercado del crédito."
2,7092,23fecca5de4ed9de666ddc1686e35c961ec14ac86cea55afdc7e996ba34f8567,2015-10-15,9102,Alberto Naudon Dell'Oro,9198,Miguel Fuentes Díaz,CONTEXTO_REVISADO,RPM-2015-10-15:T51,SIN_CONTINUIDAD_CONFIRMADA,,"Al finalizar su presentación, el señor Miguel Fuentes menciona que las expectativas de TPM implícitas en los activos financieros han convergido desde la última Reunión a la visión del IPoM, y que las encuestas muestran algún grado de disenso respecto de los movimientos para esta Reunión. En particular, la encuesta Bloomberg está más sesgada hacia un alza; la EEE, a una mantención; y la EOF está dividida entre una mantención y un incremento de 25 puntos base."
1,7097,cacd0a1e72bd1731918dca5a3a1a3dad08af2233be1cc709f0fd0632bcc833e9,2015-10-15,9108,Rodrigo Vergara Montes,9204,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2015-10-15:T57,INICIO_EXPLICITO,,"El Presidente señor Rodrigo Vergara agradece los comentarios del Ministro de Hacienda señor Rodrigo Valdés, manifiesta que se ha tomado debida nota de ellos y serán considerados en análisis posteriores. Enfatiza que la conducción de la política no se basa en los desarrollos observados en un mes en particular, sino que en una visión de mediano plazo de la economía; por lo tanto, se mantiene vigente el escenario contemplado en el último IPoM, más allá de algunas volatilidades mes a mes. En materia de brecha, estima que es difícil pensar en una brecha muy alta, atendida la nueva estimación de PIB potencial. Destaca que el ajuste en Chile ha sido positivo y se compara favorablemente con ajustes pasados, ya que en lugar de una recesión, hemos tenido un período de crecimiento —aunque modesto— y, por sobre todo, un ajuste del mercado laboral que ha sido benigno. Lo expresado, gracias a la contribución extraordinariamente importante de la política monetaria. Con respecto a la expansividad de la política monetaria, si bien entiende las dudas que puede generar su medición, manifiesta que la tasa de interés real de corto plazo es muy negativa, lo que deja en evidencia su nivel de expansividad. De hecho, alude a un ejercicio comparado que da cuenta de que nuestra tasa de interés real de corto plazo es por lejos la más negativa de la región, y que sería superada únicamente por las tasas de algunas economías avanzadas de Europa y Estados Unidos de América. Al finalizar su intervención, el Presidente señor Rodrigo Vergara reafirma que la expansividad de nuestra política monetaria es un hecho positivo per se, sin perjuicio de lo cual, y tal como fue expresado en el último IPoM, se deberá evaluar si su magnitud es la adecuada en el contexto actual. Al no formularse otros comentarios y siendo las 13:50 horas, el Presidente señor Rodrigo Vergara suspende la presente Reunión e informa que se reiniciará a las 16:00 horas para tratar lo referente a las opciones de política monetaria."
1,7097,cacd0a1e72bd1731918dca5a3a1a3dad08af2233be1cc709f0fd0632bcc833e9,2015-10-15,9108,Rodrigo Vergara Montes,9205,Consejo del Banco Central de Chile,ACTA/META,RPM-2015-10-15:T58,INSTITUCIONAL,,"A las 16:00 horas, se reanuda la Reunión de Política Monetaria N° 227, incorporándose a esta Sesión el Ministro de Hacienda señor Rodrigo Valdés."
1,7097,cacd0a1e72bd1731918dca5a3a1a3dad08af2233be1cc709f0fd0632bcc833e9,2015-10-15,9108,Rodrigo Vergara Montes,9206,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2015-10-15:T59,INICIO_EXPLICITO,,"El Presidente señor Rodrigo Vergara deja constancia que la Reunión de Política Monetaria de abril de 2016 se efectuará el día martes 12 de ese mes y, a continuación, concede la palabra al Gerente de División Estudios señor Alberto Naudon a fin de que presente al Consejo las Opciones de Política Monetaria que se han considerado en esta oportunidad."
1,7145,01ce61b991ad66011b9a2ceacb77fda1aa688a4d12779d35e5f930d3fe4040fa,2015-11-12,9161,Alberto Naudon Dell'Oro,9259,Alberto Naudon Dell'Oro,SUJETO_ROL_NOMBRE,RPM-2015-11-12:T39,INICIO_EXPLICITO,,"El Gerente de División Estudios señor Alberto Naudon recuerda que con ocasión del IPoM del mes de septiembre, la División fue criticada por su grado de optimismo. Al respecto, hace notar que las cifras conocidas desde entonces han estado más bien en línea con el escenario previsto y, de hecho, justificaron la decisión de reducir el estímulo monetario. En todo caso, si bien los últimos datos han sido buenos, los riesgos respecto de las proyecciones internas siguen siendo más a la baja que al alza."
1,7145,01ce61b991ad66011b9a2ceacb77fda1aa688a4d12779d35e5f930d3fe4040fa,2015-11-12,9161,Alberto Naudon Dell'Oro,9260,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2015-11-12:T40,INICIO_EXPLICITO,,"Al no formularse comentarios adicionales y siendo las 13:50 horas, el Presidente señor Rodrigo Vergara suspende la Sesión y recuerda que esta se reanudará a las 16:00 horas."
1,7145,01ce61b991ad66011b9a2ceacb77fda1aa688a4d12779d35e5f930d3fe4040fa,2015-11-12,9161,Alberto Naudon Dell'Oro,9261,Consejo del Banco Central de Chile,ACTA/META,RPM-2015-11-12:T41,INSTITUCIONAL,,"A las 16:00 horas, se reanuda la Reunión de Política Monetaria N° 227, incorporándose a esta Sesión el Subsecretario de Hacienda señor Alejandro Micco."
1,7209,28308d5654c0a8f3b04663410a58e371a77be9f795e1ffbc998281e37dd39409,2015-12-17,9237,Rodrigo Vergara Montes,9337,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2015-12-17:T61,INICIO_EXPLICITO,,"El Presidente señor Rodrigo Vergara hace notar que nuestra proyección de inflación para el 2016 difiere en una décima de la del mes de septiembre; luego, no sería sorpresiva para el mercado. Indica que la diferencia entre la proyección interna y la de mercado se ha dado desde hace algún tiempo y responde a evaluaciones distintas de las variables que inciden en ella, como el tipo de cambio; y si bien no pretende que el Banco cuente con mejor información que el mercado con el fin de hacer mejores proyecciones, hace notar que ambas han subestimando la inflación en el último tiempo, pero el Banco lo ha hecho en menor medida. Al no formularse comentarios adicionales y siendo las 13:50 horas, el Presidente señor Rodrigo Vergara suspende la Sesión y recuerda que se reanudará a las 16:00 horas."
1,7209,28308d5654c0a8f3b04663410a58e371a77be9f795e1ffbc998281e37dd39409,2015-12-17,9237,Rodrigo Vergara Montes,9338,Consejo del Banco Central de Chile,ACTA/META,RPM-2015-12-17:T62,INSTITUCIONAL,,"A las 16:00 horas, se reanuda la Reunión de Política Monetaria N° 229, incorporándose a esta Sesión el Ministro de Hacienda subrogante señor Alejandro Micco."
1,7209,28308d5654c0a8f3b04663410a58e371a77be9f795e1ffbc998281e37dd39409,2015-12-17,9237,Rodrigo Vergara Montes,9339,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2015-12-17:T63,INICIO_EXPLICITO,,"El Presidente señor Rodrigo Vergara deja constancia que la Reunión de Política Monetaria de junio de 2016 se efectuará el día jueves 16 de ese mes y, a continuación, concede la palabra al Gerente de División Estudios señor Alberto Naudon a fin de que presente al Consejo las Opciones de Política Monetaria que se han considerado en esta oportunidad."
