ID_Turno,Fecha,Anio,Actor_Final,Rol_Final,Grupo_Actor,Naturaleza_Turno,Palabras,Lex_Score,HD_Score_Modelo,HD_Clase_Modelo,Margen,HD_Confianza_Modelo,En_Universo_Entrenado,En_Muestra_500,HD_Score_Oro,HD_Clase_Oro
RPM-2007-10-11:T1,2007-10-11,2007,Consejo del Banco Central de Chile,Consejo,CONSEJO,INSTITUCIONAL,221,0.0,-0.3229,NEUTRAL,0.1773,0.5591,false,false,,
RPM-2007-10-11:T2,2007-10-11,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,102,0.0,-0.02,NEUTRAL,0.9146,0.9497,false,false,,
RPM-2007-10-11:T3,2007-10-11,2007,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,2639,-0.8571,-0.3346,NEUTRAL,0.3229,0.6602,true,true,0.0,NEUTRAL
RPM-2007-10-11:T4,2007-10-11,2007,Enrique Marshall Rivera,Consejero,CONSEJO,INTERVENCION,27,0.0,0.0722,NEUTRAL,0.7986,0.8898,false,false,,
RPM-2007-10-11:T5,2007-10-11,2007,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,56,0.0,-0.608,DOVISH,0.3528,0.6536,false,false,,
RPM-2007-10-11:T6,2007-10-11,2007,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,85,0.0,-0.0008,NEUTRAL,0.9831,0.989,false,false,,
RPM-2007-10-11:T7,2007-10-11,2007,José De Gregorio Rebeco,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,26,0.0,-0.6751,DOVISH,0.3918,0.6889,false,false,,
RPM-2007-10-11:T8,2007-10-11,2007,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,37,0.0,-0.132,NEUTRAL,0.6585,0.8163,false,false,,
RPM-2007-10-11:T9,2007-10-11,2007,Jorge Desormeaux Jiménez,Consejero,CONSEJO,INTERVENCION,98,0.0,0.0047,NEUTRAL,0.9832,0.9904,false,false,,
RPM-2007-10-11:T10,2007-10-11,2007,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,54,0.0,-0.0943,NEUTRAL,0.6537,0.8006,false,false,,
RPM-2007-10-11:T11,2007-10-11,2007,Enrique Marshall Rivera,Consejero,CONSEJO,INTERVENCION,64,0.0,0.0238,NEUTRAL,0.9186,0.9537,false,false,,
RPM-2007-10-11:T12,2007-10-11,2007,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,163,-0.4286,0.0015,NEUTRAL,0.9873,0.992,true,false,,
RPM-2007-10-11:T13,2007-10-11,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,60,0.0,-0.045,NEUTRAL,0.8437,0.9108,false,false,,
RPM-2007-10-11:T14,2007-10-11,2007,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,105,0.0,0.1626,NEUTRAL,0.0573,0.4257,false,false,,
RPM-2007-10-11:T15,2007-10-11,2007,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,73,0.0,-0.009,NEUTRAL,0.9096,0.9427,false,false,,
RPM-2007-10-11:T16,2007-10-11,2007,Enrique Marshall Rivera,Consejero,CONSEJO,INTERVENCION,98,0.0,0.0084,NEUTRAL,0.977,0.9874,false,false,,
RPM-2007-10-11:T17,2007-10-11,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,26,0.0,0.0332,NEUTRAL,0.9099,0.951,false,false,,
RPM-2007-10-11:T18,2007-10-11,2007,Igal Magendzo Weinberger,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,2220,0.1765,0.0277,NEUTRAL,0.938,0.9679,true,false,,
RPM-2007-10-11:T19,2007-10-11,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,12,0.0,-0.1194,NEUTRAL,0.5403,0.7333,false,false,,
RPM-2007-10-11:T20,2007-10-11,2007,Beltrán de Ramón Acevedo,Gerente de Mercados Financieros Nacionales,STAFF,INTERVENCION,258,0.0,-0.1591,NEUTRAL,0.6071,0.7911,true,false,,
RPM-2007-10-11:T21,2007-10-11,2007,Jorge Desormeaux Jiménez,Consejero,CONSEJO,INTERVENCION,128,0.0,0.0476,NEUTRAL,0.9005,0.9495,false,false,,
RPM-2007-10-11:T22,2007-10-11,2007,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,521,0.0,-0.0057,NEUTRAL,0.9488,0.9678,true,false,,
RPM-2007-10-11:T23,2007-10-11,2007,José De Gregorio Rebeco,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,58,0.0,-0.081,NEUTRAL,0.8307,0.9141,false,false,,
RPM-2007-10-11:T24,2007-10-11,2007,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,59,0.0,-0.0025,NEUTRAL,0.9714,0.9818,false,false,,
RPM-2007-10-11:T25,2007-10-11,2007,Esteban Jadresic Marinovic,Gerente de División Operaciones Financieras,STAFF,INTERVENCION,213,0.0,-0.0005,NEUTRAL,0.9981,0.9989,true,false,,
RPM-2007-10-11:T26,2007-10-11,2007,Pablo García Silva,Gerente de División Política Financiera,STAFF,INTERVENCION,206,0.0,-0.018,NEUTRAL,0.9563,0.9769,true,false,,
RPM-2007-10-11:T27,2007-10-11,2007,Klaus Schmidt-Hebbel Dunker,Gerente de Investigación Económica,STAFF,INTERVENCION,84,0.0,0.0418,NEUTRAL,0.9058,0.9511,false,false,,
RPM-2007-10-11:T28,2007-10-11,2007,Andrés Velasco Brañes,Ministro de Hacienda,HACIENDA,INTERVENCION,66,0.0,0.0565,NEUTRAL,0.7366,0.8432,false,false,,
RPM-2007-10-11:T29,2007-10-11,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,163,0.0,-0.0044,NEUTRAL,0.988,0.9935,true,false,,
RPM-2007-10-11:T30,2007-10-11,2007,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,76,0.0,-0.0111,NEUTRAL,0.9425,0.9654,false,false,,
RPM-2007-10-11:T31,2007-10-11,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,14,0.0,0.0045,NEUTRAL,0.9688,0.9807,false,false,,
RPM-2007-10-11:T32,2007-10-11,2007,Rodrigo Valdés Pulido,Gerente de División Estudios,STAFF,INTERVENCION,49,0.0,0.0059,NEUTRAL,0.9723,0.9835,false,false,,
RPM-2007-10-11:T33,2007-10-11,2007,Andrés Velasco Brañes,Ministro de Hacienda,HACIENDA,INTERVENCION,345,0.0,0.0017,NEUTRAL,0.9939,0.9965,true,false,,
RPM-2007-10-11:T34,2007-10-11,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,42,0.0,0.013,NEUTRAL,0.9468,0.9689,false,false,,
RPM-2007-10-11:T35,2007-10-11,2007,Pablo García Silva,Gerente de División Política Financiera,STAFF,INTERVENCION,72,0.0,-0.0478,NEUTRAL,0.8715,0.9303,false,false,,
RPM-2007-10-11:T36,2007-10-11,2007,José De Gregorio Rebeco,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,26,0.0,-0.4073,NEUTRAL,0.1409,0.563,false,false,,
RPM-2007-10-11:T37,2007-10-11,2007,Andrés Velasco Brañes,Ministro de Hacienda,HACIENDA,INTERVENCION,95,0.0,0.0166,NEUTRAL,0.8364,0.8965,false,false,,
RPM-2007-10-11:T38,2007-10-11,2007,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,194,0.0,0.0796,NEUTRAL,0.8147,0.903,true,false,,
RPM-2007-10-11:T39,2007-10-11,2007,Rodrigo Valdés Pulido,Gerente de División Estudios,STAFF,INTERVENCION,59,0.0,0.0001,NEUTRAL,0.9973,0.9982,false,false,,
RPM-2007-10-11:T40,2007-10-11,2007,Esteban Jadresic Marinovic,Gerente de División Operaciones Financieras,STAFF,INTERVENCION,118,0.0,-0.0015,NEUTRAL,0.9958,0.9977,false,false,,
RPM-2007-10-11:T41,2007-10-11,2007,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,213,0.0,-0.0001,NEUTRAL,0.9931,0.9954,true,false,,
RPM-2007-10-11:T42,2007-10-11,2007,Enrique Marshall Rivera,Consejero,CONSEJO,INTERVENCION,56,0.0,0.0038,NEUTRAL,0.9913,0.9955,false,false,,
RPM-2007-10-11:T43,2007-10-11,2007,Igal Magendzo Weinberger,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,28,0.0,0.0029,NEUTRAL,0.9079,0.9396,false,false,,
RPM-2007-10-11:T44,2007-10-11,2007,Jorge Desormeaux Jiménez,Consejero,CONSEJO,INTERVENCION,33,0.0,0.1801,NEUTRAL,0.6131,0.8021,false,false,,
RPM-2007-10-11:T45,2007-10-11,2007,Igal Magendzo Weinberger,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,24,0.0,0.0925,NEUTRAL,0.8065,0.9019,false,false,,
RPM-2007-10-11:T46,2007-10-11,2007,Beltrán de Ramón Acevedo,Gerente de Mercados Financieros Nacionales,STAFF,INTERVENCION,34,0.0,-0.0121,NEUTRAL,0.8376,0.8958,false,false,,
RPM-2007-10-11:T47,2007-10-11,2007,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,84,0.4286,0.3397,NEUTRAL,0.1402,0.54,false,false,,
RPM-2007-10-11:T48,2007-10-11,2007,Igal Magendzo Weinberger,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,151,0.2,0.2871,NEUTRAL,0.4154,0.706,true,false,,
RPM-2007-10-11:T49,2007-10-11,2007,Andrés Velasco Brañes,Ministro de Hacienda,HACIENDA,INTERVENCION,48,0.0,0.045,NEUTRAL,0.7702,0.8618,false,false,,
RPM-2007-10-11:T50,2007-10-11,2007,Igal Magendzo Weinberger,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,60,0.0,0.0209,NEUTRAL,0.9546,0.9767,false,false,,
RPM-2007-10-11:T51,2007-10-11,2007,Rodrigo Valdés Pulido,Gerente de División Estudios,STAFF,INTERVENCION,72,0.0,0.0001,NEUTRAL,0.9929,0.9953,false,false,,
RPM-2007-10-11:T52,2007-10-11,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,23,0.0,-0.0666,NEUTRAL,0.7837,0.878,false,false,,
RPM-2007-10-11:T53,2007-10-11,2007,Consejo del Banco Central de Chile,Consejo,CONSEJO,INSTITUCIONAL,13,0.0,0.0537,NEUTRAL,0.7148,0.8278,false,false,,
RPM-2007-10-11:T54,2007-10-11,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,20,0.0,-0.0004,NEUTRAL,0.9813,0.9877,false,false,,
RPM-2007-10-11:T55,2007-10-11,2007,Rodrigo Valdés Pulido,Gerente de División Estudios,STAFF,INTERVENCION,1829,0.619,0.2867,NEUTRAL,0.4027,0.6973,true,false,,
RPM-2007-10-11:T56,2007-10-11,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,13,0.0,-0.0636,NEUTRAL,0.7575,0.8595,false,false,,
RPM-2007-10-11:T57,2007-10-11,2007,Klaus Schmidt-Hebbel Dunker,Gerente de Investigación Económica,STAFF,INTERVENCION,529,-0.0909,-0.1425,NEUTRAL,0.4092,0.6536,true,false,,
RPM-2007-10-11:T58,2007-10-11,2007,Pablo García Silva,Gerente de División Política Financiera,STAFF,INTERVENCION,289,0.0,0.0192,NEUTRAL,0.7763,0.8573,true,false,,
RPM-2007-10-11:T59,2007-10-11,2007,Esteban Jadresic Marinovic,Gerente de División Operaciones Financieras,STAFF,INTERVENCION,760,0.6,0.0187,NEUTRAL,0.9528,0.9748,true,false,,
RPM-2007-10-11:T60,2007-10-11,2007,Beltrán de Ramón Acevedo,Gerente de Mercados Financieros Nacionales,STAFF,INTERVENCION,300,0.4286,0.0494,NEUTRAL,0.7069,0.8211,true,false,,
RPM-2007-10-11:T61,2007-10-11,2007,Andrés Velasco Brañes,Ministro de Hacienda,HACIENDA,INTERVENCION,756,0.0,0.2118,NEUTRAL,0.4197,0.6838,true,false,,
RPM-2007-10-11:T62,2007-10-11,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,45,0.0,-0.5348,DOVISH,0.5218,0.6855,false,false,,
RPM-2007-10-11:T63,2007-10-11,2007,Enrique Marshall Rivera,Consejero,CONSEJO,INTERVENCION,1230,-0.1765,-0.0893,DOVISH,0.0893,0.3994,true,false,,
RPM-2007-10-11:T64,2007-10-11,2007,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,912,0.2,0.0129,NEUTRAL,0.9348,0.9608,true,true,0.25,NEUTRAL
RPM-2007-10-11:T65,2007-10-11,2007,Jorge Desormeaux Jiménez,Consejero,CONSEJO,INTERVENCION,907,0.0769,0.3638,NEUTRAL,0.1585,0.5603,true,false,,
RPM-2007-10-11:T66,2007-10-11,2007,José De Gregorio Rebeco,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,806,0.1429,-0.0412,NEUTRAL,0.8753,0.9306,true,true,0.0,NEUTRAL
RPM-2007-10-11:T67,2007-10-11,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,851,0.4545,0.1136,NEUTRAL,0.6025,0.7729,true,false,,
RPM-2007-10-11:T68,2007-10-11,2007,Consejo del Banco Central de Chile,Consejo,CONSEJO,INSTITUCIONAL,468,-0.1429,0.4192,NEUTRAL,0.1465,0.5707,false,false,,
RPM-2007-11-13:T1,2007-11-13,2007,Consejo del Banco Central de Chile,Consejo,CONSEJO,INSTITUCIONAL,214,0.0,-0.3378,NEUTRAL,0.1029,0.5145,false,false,,
RPM-2007-11-13:T2,2007-11-13,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,159,0.0,-0.0894,NEUTRAL,0.7587,0.869,true,true,0.0,NEUTRAL
RPM-2007-11-13:T3,2007-11-13,2007,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,2235,-0.6,-0.603,DOVISH,0.21,0.6043,true,false,,
RPM-2007-11-13:T4,2007-11-13,2007,Enrique Marshall Rivera,Consejero,CONSEJO,INTERVENCION,65,0.0,0.0348,NEUTRAL,0.9069,0.9495,false,false,,
RPM-2007-11-13:T5,2007-11-13,2007,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,68,0.0,-0.3022,NEUTRAL,0.3235,0.6497,false,false,,
RPM-2007-11-13:T6,2007-11-13,2007,Jorge Desormeaux Jiménez,Consejero,CONSEJO,INTERVENCION,41,0.0,-0.3498,NEUTRAL,0.1761,0.5673,false,false,,
RPM-2007-11-13:T7,2007-11-13,2007,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,176,0.0,-0.0129,NEUTRAL,0.9442,0.9671,true,false,,
RPM-2007-11-13:T8,2007-11-13,2007,Esteban Jadresic Marinovic,Gerente de División Operaciones Financieras,STAFF,INTERVENCION,32,0.0,0.0113,NEUTRAL,0.8951,0.9338,false,false,,
RPM-2007-11-13:T9,2007-11-13,2007,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,142,0.0,0.008,NEUTRAL,0.8696,0.9157,false,false,,
RPM-2007-11-13:T10,2007-11-13,2007,Igal Magendzo Weinberger,Gerente de División Estudios (S),STAFF,INTERVENCION,52,0.0,-0.0011,NEUTRAL,0.9856,0.9908,false,false,,
RPM-2007-11-13:T11,2007-11-13,2007,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,31,0.0,0.0168,NEUTRAL,0.9456,0.9693,false,false,,
RPM-2007-11-13:T12,2007-11-13,2007,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,38,0.0,-0.2171,NEUTRAL,0.4617,0.7135,false,false,,
RPM-2007-11-13:T13,2007-11-13,2007,Jorge Desormeaux Jiménez,Consejero,CONSEJO,INTERVENCION,22,0.0,0.0259,NEUTRAL,0.9425,0.9703,false,false,,
RPM-2007-11-13:T14,2007-11-13,2007,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,50,0.0,0.0375,NEUTRAL,0.8739,0.9284,false,false,,
RPM-2007-11-13:T15,2007-11-13,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,17,0.0,-0.0636,NEUTRAL,0.7575,0.8595,false,false,,
RPM-2007-11-13:T16,2007-11-13,2007,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,81,0.0,-0.262,NEUTRAL,0.4334,0.7096,false,false,,
RPM-2007-11-13:T17,2007-11-13,2007,José De Gregorio Rebeco,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,113,0.0,-0.1844,NEUTRAL,0.549,0.7608,false,false,,
RPM-2007-11-13:T18,2007-11-13,2007,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,52,0.0,-0.0002,NEUTRAL,0.9803,0.9869,false,false,,
RPM-2007-11-13:T19,2007-11-13,2007,Igal Magendzo Weinberger,Gerente de División Estudios (S),STAFF,INTERVENCION,83,0.0,-0.0234,NEUTRAL,0.9426,0.9696,false,false,,
RPM-2007-11-13:T20,2007-11-13,2007,José De Gregorio Rebeco,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,38,0.0,-0.2865,NEUTRAL,0.4197,0.7086,false,false,,
RPM-2007-11-13:T21,2007-11-13,2007,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,63,0.0,-0.082,NEUTRAL,0.8044,0.8969,false,false,,
RPM-2007-11-13:T22,2007-11-13,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,39,0.0,0.0001,NEUTRAL,0.9802,0.9869,false,false,,
RPM-2007-11-13:T23,2007-11-13,2007,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,24,0.0,0.0254,NEUTRAL,0.9176,0.9535,false,false,,
RPM-2007-11-13:T24,2007-11-13,2007,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,27,0.0,-0.0178,NEUTRAL,0.8305,0.8929,false,false,,
RPM-2007-11-13:T25,2007-11-13,2007,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,167,0.0,0.0018,NEUTRAL,0.9888,0.9931,true,false,,
RPM-2007-11-13:T26,2007-11-13,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,34,0.0,-0.0112,NEUTRAL,0.9214,0.9513,false,false,,
RPM-2007-11-13:T27,2007-11-13,2007,Esteban Jadresic Marinovic,Gerente de División Operaciones Financieras,STAFF,INTERVENCION,45,0.0,0.0041,NEUTRAL,0.9513,0.9689,false,false,,
RPM-2007-11-13:T28,2007-11-13,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,14,0.0,-0.0467,NEUTRAL,0.8373,0.9071,false,false,,
RPM-2007-11-13:T29,2007-11-13,2007,Enrique Marshall Rivera,Consejero,CONSEJO,INTERVENCION,40,0.0,0.1613,NEUTRAL,0.3302,0.6073,false,false,,
RPM-2007-11-13:T30,2007-11-13,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,58,0.0,-0.001,NEUTRAL,0.86,0.907,false,false,,
RPM-2007-11-13:T31,2007-11-13,2007,Esteban Jadresic Marinovic,Gerente de División Operaciones Financieras,STAFF,INTERVENCION,96,0.0,0.0038,NEUTRAL,0.938,0.96,false,false,,
RPM-2007-11-13:T32,2007-11-13,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,28,0.0,0.0066,NEUTRAL,0.9807,0.9893,false,false,,
RPM-2007-11-13:T33,2007-11-13,2007,Igal Magendzo Weinberger,Gerente de División Estudios (S),STAFF,INTERVENCION,2215,-0.375,0.0596,NEUTRAL,0.8516,0.9209,true,true,0.25,NEUTRAL
RPM-2007-11-13:T34,2007-11-13,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,11,0.0,-0.0369,NEUTRAL,0.8025,0.8807,false,false,,
RPM-2007-11-13:T35,2007-11-13,2007,Igal Magendzo Weinberger,Gerente de División Estudios (S),STAFF,INTERVENCION,347,0.0,-0.008,NEUTRAL,0.6912,0.7968,true,false,,
RPM-2007-11-13:T36,2007-11-13,2007,Pablo García Silva,Gerente de División Política Financiera,STAFF,INTERVENCION,41,0.0,0.0587,NEUTRAL,0.692,0.8142,false,false,,
RPM-2007-11-13:T37,2007-11-13,2007,Igal Magendzo Weinberger,Gerente de División Estudios (S),STAFF,INTERVENCION,22,0.0,0.0368,NEUTRAL,0.9101,0.9524,false,false,,
RPM-2007-11-13:T38,2007-11-13,2007,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,81,0.0,0.0483,NEUTRAL,0.8635,0.9251,false,false,,
RPM-2007-11-13:T39,2007-11-13,2007,Igal Magendzo Weinberger,Gerente de División Estudios (S),STAFF,INTERVENCION,55,0.0,0.0391,NEUTRAL,0.892,0.941,false,false,,
RPM-2007-11-13:T40,2007-11-13,2007,José De Gregorio Rebeco,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,93,0.0,-0.7342,DOVISH,0.5881,0.7741,false,false,,
RPM-2007-11-13:T41,2007-11-13,2007,Klaus Schmidt-Hebbel Dunker,Gerente de Investigación Económica,STAFF,INTERVENCION,108,0.0,-0.016,NEUTRAL,0.8915,0.933,false,false,,
RPM-2007-11-13:T42,2007-11-13,2007,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,54,0.0,0.0165,NEUTRAL,0.9109,0.9461,false,false,,
RPM-2007-11-13:T43,2007-11-13,2007,José De Gregorio Rebeco,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,164,0.2,-0.0889,NEUTRAL,0.3194,0.5759,true,false,,
RPM-2007-11-13:T44,2007-11-13,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,12,0.0,-0.0616,NEUTRAL,0.7496,0.8536,false,false,,
RPM-2007-11-13:T45,2007-11-13,2007,Igal Magendzo Weinberger,Gerente de División Estudios (S),STAFF,INTERVENCION,140,0.0,0.0185,NEUTRAL,0.9132,0.9483,false,false,,
RPM-2007-11-13:T46,2007-11-13,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,69,0.0,-0.0417,NEUTRAL,0.8639,0.9232,false,false,,
RPM-2007-11-13:T47,2007-11-13,2007,Esteban Jadresic Marinovic,Gerente de División Operaciones Financieras,STAFF,INTERVENCION,34,0.0,0.0088,NEUTRAL,0.9558,0.9735,false,false,,
RPM-2007-11-13:T48,2007-11-13,2007,Enrique Marshall Rivera,Consejero,CONSEJO,INTERVENCION,53,0.0,-0.001,NEUTRAL,0.9719,0.9816,false,false,,
RPM-2007-11-13:T49,2007-11-13,2007,Igal Magendzo Weinberger,Gerente de División Estudios (S),STAFF,INTERVENCION,51,0.0,0.0021,NEUTRAL,0.9747,0.9838,false,false,,
RPM-2007-11-13:T50,2007-11-13,2007,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,131,0.0,0.0441,NEUTRAL,0.8332,0.9035,false,false,,
RPM-2007-11-13:T51,2007-11-13,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,55,0.0,-0.1884,NEUTRAL,0.5362,0.7536,false,false,,
RPM-2007-11-13:T52,2007-11-13,2007,Consejo del Banco Central de Chile,Consejo,CONSEJO,INSTITUCIONAL,13,0.0,0.0537,NEUTRAL,0.7148,0.8278,false,false,,
RPM-2007-11-13:T53,2007-11-13,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,43,0.0,0.014,NEUTRAL,0.9674,0.983,false,false,,
RPM-2007-11-13:T54,2007-11-13,2007,Igal Magendzo Weinberger,Gerente de División Estudios (S),STAFF,INTERVENCION,110,0.0,-0.0075,NEUTRAL,0.9499,0.9691,false,false,,
RPM-2007-11-13:T55,2007-11-13,2007,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,173,0.0,-0.0032,NEUTRAL,0.9594,0.974,true,true,0.25,NEUTRAL
RPM-2007-11-13:T56,2007-11-13,2007,Igal Magendzo Weinberger,Gerente de División Estudios (S),STAFF,INTERVENCION,61,0.0,0.0002,NEUTRAL,0.9985,0.9991,false,false,,
RPM-2007-11-13:T57,2007-11-13,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,19,0.0,-0.0084,NEUTRAL,0.9483,0.9683,false,false,,
RPM-2007-11-13:T58,2007-11-13,2007,Igal Magendzo Weinberger,Gerente de División Estudios (S),STAFF,INTERVENCION,2224,0.1304,0.2303,NEUTRAL,0.4906,0.7372,true,false,,
RPM-2007-11-13:T59,2007-11-13,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,26,0.0,0.0305,NEUTRAL,0.9305,0.9638,false,false,,
RPM-2007-11-13:T60,2007-11-13,2007,Pablo García Silva,Gerente de División Política Financiera,STAFF,INTERVENCION,538,0.2,-0.0647,NEUTRAL,0.7984,0.8872,true,false,,
RPM-2007-11-13:T61,2007-11-13,2007,Klaus Schmidt-Hebbel Dunker,Gerente de Investigación Económica,STAFF,INTERVENCION,383,0.0,-0.0125,NEUTRAL,0.9246,0.9539,true,true,0.25,NEUTRAL
RPM-2007-11-13:T62,2007-11-13,2007,Beltrán de Ramón Acevedo,Gerente de Mercados Financieros Nacionales,STAFF,INTERVENCION,288,0.5556,0.0108,NEUTRAL,0.9273,0.9552,true,true,0.25,NEUTRAL
RPM-2007-11-13:T63,2007-11-13,2007,Esteban Jadresic Marinovic,Gerente de División Operaciones Financieras,STAFF,INTERVENCION,542,0.1667,0.0333,NEUTRAL,0.9185,0.9568,true,true,0.0,NEUTRAL
RPM-2007-11-13:T64,2007-11-13,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,133,0.0,0.2258,HAWKISH,0.0522,0.426,false,false,,
RPM-2007-11-13:T65,2007-11-13,2007,María Olivia Recart Herrera,Ministro de Hacienda (S),HACIENDA,INTERVENCION,226,-0.3333,-0.1822,NEUTRAL,0.3888,0.6532,true,false,,
RPM-2007-11-13:T66,2007-11-13,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,17,0.0,-0.0636,NEUTRAL,0.7575,0.8595,false,false,,
RPM-2007-11-13:T67,2007-11-13,2007,Enrique Marshall Rivera,Consejero,CONSEJO,INTERVENCION,1120,-0.8095,0.0519,NEUTRAL,0.215,0.494,true,false,,
RPM-2007-11-13:T68,2007-11-13,2007,Manuel Marfán Lewis,Consejero,CONSEJO,INTERVENCION,619,0.3333,0.1308,NEUTRAL,0.6991,0.843,true,true,-0.25,NEUTRAL
RPM-2007-11-13:T69,2007-11-13,2007,Jorge Desormeaux Jiménez,Consejero,CONSEJO,INTERVENCION,857,-0.3529,0.246,NEUTRAL,0.0872,0.4734,true,false,,
RPM-2007-11-13:T70,2007-11-13,2007,José De Gregorio Rebeco,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,583,0.2,-0.1401,NEUTRAL,0.4441,0.6761,true,false,,
RPM-2007-11-13:T71,2007-11-13,2007,Vittorio Corbo Lioi,Presidente del Banco Central,CONSEJO,INTERVENCION,928,-0.2593,-0.1961,NEUTRAL,0.3977,0.6638,true,false,,
