"ID_Intervencion","ID_Padre","Fecha","Actor_Final","Institucional","Fuente_Actor","Caracteres","Otras_Personas_Roster","Nombres","Motivos_Revision","Alerta_Motor","Leida_En_Lote9","Veredicto"
"RPM-2012-12-13:5223:1","5223","2012-12-13","Consejo del Banco Central de Chile","SI","ACTA/META","1387","14","Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Kevin Cowan Logan; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Miguel Ángel Nacrur Gazali; Ricardo Vicuña Poblete; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2012-12-13:5224:1","5224","2012-12-13","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","756","2","Felipe Larraín Bascuñán; Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-12-13:5236:1","5236","2012-12-13","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","196","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-12-13:5246:2","5246","2012-12-13","Consejo del Banco Central de Chile","SI","ACTA/META","378","1","Felipe Larraín Bascuñán","","NO","NO",""
"RPM-2012-12-13:5257:2","5257","2012-12-13","Rodrigo Vergara Montes","NO","LECTOR_DOCUMENTO_REVISADO","266","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2012-12-13:5257:4","5257","2012-12-13","Rodrigo Vergara Montes","NO","LECTOR_DOCUMENTO_REVISADO","265","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-01-17:5268:1","5268","2013-01-17","Consejo del Banco Central de Chile","SI","ACTA/META","1542","15","Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Felipe Larraín Bascuñán; Luis Opazo Roco; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Matías Bernier Bórquez; Ricardo Vicuña Poblete; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2013-01-17:5269:1","5269","2013-01-17","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","801","2","Felipe Larraín Bascuñán; Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-01-17:5276:1","5276","2013-01-17","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","441","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-01-17:5281:1","5281","2013-01-17","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","196","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-01-17:5313:3","5313","2013-01-17","Consejo del Banco Central de Chile","SI","ACTA/META","150","1","Felipe Larraín Bascuñán","","NO","NO",""
"RPM-2013-01-17:5319:1","5319","2013-01-17","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","304","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-01-17:5321:1","5321","2013-01-17","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","337","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-02-14:5332:1","5332","2013-02-14","Consejo del Banco Central de Chile","SI","ACTA/META","1350","13","Enrique Marshall Rivera; Felipe Larraín Bascuñán; Kevin Cowan Logan; Luis Opazo Roco; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Matías Bernier Bórquez; Miguel Fuentes Díaz; Miguel Ángel Nacrur Gazali; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2013-02-14:5333:1","5333","2013-02-14","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","809","2","Felipe Larraín Bascuñán; Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-02-14:5352:1","5352","2013-02-14","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","224","1","Sergio Lehmann Beresi","FINAL_SIN_PUNTUACION","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-02-14:5381:2","5381","2013-02-14","Consejo del Banco Central de Chile","SI","ACTA/META","145","1","Felipe Larraín Bascuñán","","NO","NO",""
"RPM-2013-02-14:5386:1","5386","2013-02-14","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","321","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-02-14:5388:1","5388","2013-02-14","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","337","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-03-14:5400:1","5400","2013-03-14","Consejo del Banco Central de Chile","SI","ACTA/META","1512","16","Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Felipe Larraín Bascuñán; Kevin Cowan Logan; Luis Opazo Roco; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Miguel Ángel Nacrur Gazali; Ricardo Vicuña Poblete; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2013-03-14:5401:1","5401","2013-03-14","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","813","2","Felipe Larraín Bascuñán; Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-03-14:5411:1","5411","2013-03-14","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","186","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-03-14:5435:3","5435","2013-03-14","Consejo del Banco Central de Chile","SI","ACTA/META","145","1","Felipe Larraín Bascuñán","","NO","NO",""
"RPM-2013-03-14:5441:1","5441","2013-03-14","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","325","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-03-14:5444:1","5444","2013-03-14","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","337","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-04-11:5455:1","5455","2013-04-11","Consejo del Banco Central de Chile","SI","ACTA/META","1416","15","Beltrán de Ramón Acevedo; Claudio Soto Gamboa; Enrique Marshall Rivera; Felipe Larraín Bascuñán; Kevin Cowan Logan; Luis Opazo Roco; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Matías Bernier Bórquez; Miguel Ángel Nacrur Gazali; Ricardo Vicuña Poblete; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2013-04-11:5456:1","5456","2013-04-11","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","811","2","Felipe Larraín Bascuñán; Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-04-11:5472:1","5472","2013-04-11","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","186","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-04-11:5498:2","5498","2013-04-11","Consejo del Banco Central de Chile","SI","ACTA/META","145","1","Felipe Larraín Bascuñán","","NO","NO",""
"RPM-2013-04-11:5502:1","5502","2013-04-11","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","215","2","Beltrán de Ramón Acevedo; Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-04-11:5505:1","5505","2013-04-11","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","337","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-04-11:5515:1","5515","2013-04-11","Consejo del Banco Central de Chile","SI","ACTA/META","118","1","Rodrigo Vergara Montes","","NO","NO",""
"RPM-2013-05-16:5516:1","5516","2013-05-16","Consejo del Banco Central de Chile","SI","ACTA/META","1571","15","Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Felipe Larraín Bascuñán; Luis Opazo Roco; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Matías Bernier Bórquez; Miguel Ángel Nacrur Gazali; Ricardo Vicuña Poblete; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2013-05-16:5517:1","5517","2013-05-16","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","813","2","Felipe Larraín Bascuñán; Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-05-16:5527:1","5527","2013-05-16","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","186","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-05-16:5548:3","5548","2013-05-16","Consejo del Banco Central de Chile","SI","ACTA/META","145","1","Felipe Larraín Bascuñán","","NO","NO",""
"RPM-2013-05-16:5548:4","5548","2013-05-16","Rodrigo Vergara Montes","NO","CONTEXTO_REVISADO","438","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-05-16:5555:1","5555","2013-05-16","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","215","2","Beltrán de Ramón Acevedo; Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-05-16:5557:1","5557","2013-05-16","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","341","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-05-16:5567:1","5567","2013-05-16","Consejo del Banco Central de Chile","SI","ACTA/META","118","1","Rodrigo Vergara Montes","","NO","NO",""
"RPM-2013-06-13:5568:1","5568","2013-06-13","Consejo del Banco Central de Chile","SI","ACTA/META","1629","15","Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Felipe Larraín Bascuñán; Kevin Cowan Logan; Luis Opazo Roco; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Matías Bernier Bórquez; Miguel Ángel Nacrur Gazali; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2013-06-13:5569:1","5569","2013-06-13","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","813","2","Felipe Larraín Bascuñán; Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-06-13:5582:1","5582","2013-06-13","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","186","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-06-13:5615:4","5615","2013-06-13","Consejo del Banco Central de Chile","SI","ACTA/META","145","1","Felipe Larraín Bascuñán","","NO","NO",""
"RPM-2013-06-13:5622:1","5622","2013-06-13","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","206","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-06-13:5625:1","5625","2013-06-13","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","341","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-06-13:5635:1","5635","2013-06-13","Consejo del Banco Central de Chile","SI","ACTA/META","142","2","Enrique Marshall Rivera; Rodrigo Vergara Montes","","NO","NO",""
"RPM-2013-07-11:5636:1","5636","2013-07-11","Consejo del Banco Central de Chile","SI","ACTA/META","1534","14","Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Felipe Larraín Bascuñán; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Matías Bernier Bórquez; Miguel Ángel Nacrur Gazali; Ricardo Vicuña Poblete; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2013-07-11:5637:1","5637","2013-07-11","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","809","2","Felipe Larraín Bascuñán; Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-07-11:5652:1","5652","2013-07-11","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","414","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-07-11:5679:3","5679","2013-07-11","Consejo del Banco Central de Chile","SI","ACTA/META","145","1","Felipe Larraín Bascuñán","","NO","NO",""
"RPM-2013-07-11:5686:1","5686","2013-07-11","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","228","1","Beltrán de Ramón Acevedo","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-07-11:5688:1","5688","2013-07-11","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","214","2","Beltrán de Ramón Acevedo; Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-07-11:5690:1","5690","2013-07-11","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","341","1","Felipe Larraín Bascuñán","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-07-11:5700:1","5700","2013-07-11","Consejo del Banco Central de Chile","SI","ACTA/META","170","3","Enrique Marshall Rivera; Rodrigo Vergara Montes; Sebastián Claro Edwards","","NO","NO",""
"RPM-2013-08-13:5701:1","5701","2013-08-13","Consejo del Banco Central de Chile","SI","ACTA/META","1544","15","Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Kevin Cowan Logan; Luis Opazo Roco; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Matías Bernier Bórquez; Miguel Ángel Nacrur Gazali; Ricardo Vicuña Poblete; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2013-08-13:5702:1","5702","2013-08-13","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","477","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-08-13:5710:1","5710","2013-08-13","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","187","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-09-12:5754:1","5754","2013-09-12","Consejo del Banco Central de Chile","SI","ACTA/META","1491","14","Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Kevin Cowan Logan; Luis Opazo Roco; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Miguel Ángel Nacrur Gazali; Ricardo Vicuña Poblete; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2013-09-12:5755:1","5755","2013-09-12","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","475","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-09-12:5770:3","5770","2013-09-12","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","187","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-09-12:5775:1","5775","2013-09-12","Kevin Cowan Logan","NO","SUJETO_ROL_NOMBRE","2890","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-10-17:5814:1","5814","2013-10-17","Consejo del Banco Central de Chile","SI","ACTA/META","1501","15","Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Felipe Larraín Bascuñán; Kevin Cowan Logan; Luis Opazo Roco; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Matías Bernier Bórquez; Miguel Ángel Nacrur Gazali; Ricardo Vicuña Poblete; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2013-10-17:5815:1","5815","2013-10-17","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","474","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-10-17:5821:2","5821","2013-10-17","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","187","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-11-19:5859:1","5859","2013-11-19","Consejo del Banco Central de Chile","SI","ACTA/META","1540","15","Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Kevin Cowan Logan; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Matías Bernier Bórquez; Miguel Ángel Nacrur Gazali; Ricardo Vicuña Poblete; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2013-11-19:5860:1","5860","2013-11-19","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","470","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-11-19:5862:1","5862","2013-11-19","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","187","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-11-19:5890:1","5890","2013-11-19","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","227","1","Beltrán de Ramón Acevedo","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-12-12:5905:1","5905","2013-12-12","Consejo del Banco Central de Chile","SI","ACTA/META","1549","16","Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Felipe Larraín Bascuñán; Kevin Cowan Logan; Luis Opazo Roco; Luis Óscar Herrera Barriga; Manuel Marfán Lewis; Miguel Ángel Nacrur Gazali; Ricardo Vicuña Poblete; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2013-12-12:5906:1","5906","2013-12-12","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","470","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-12-12:5914:1","5914","2013-12-12","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","187","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-12-12:5948:1","5948","2013-12-12","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","226","1","Beltrán de Ramón Acevedo","","NO","SI","UNA_SOLA_VOZ"
"RPM-2013-12-12:5963:1","5963","2013-12-12","Consejo del Banco Central de Chile","SI","ACTA/META","139","1","Rodrigo Vergara Montes","","NO","NO",""
"RPM-2014-01-16:5964:1","5964","2014-01-16","Consejo del Banco Central de Chile","SI","ACTA/META","1337","13","Beltrán de Ramón Acevedo; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Kevin Cowan Logan; Luis Óscar Herrera Barriga; Matías Bernier Bórquez; Miguel Ángel Nacrur Gazali; Ricardo Vicuña Poblete; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2014-01-16:5965:1","5965","2014-01-16","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","470","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-01-16:5971:1","5971","2014-01-16","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","187","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-01-16:5999:1","5999","2014-01-16","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","132","1","Beltrán de Ramón Acevedo","DUPLICADO_NO_FORMULA","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-01-16:6007:1","6007","2014-01-16","Consejo del Banco Central de Chile","SI","ACTA/META","149","2","Enrique Marshall Rivera; Rodrigo Vergara Montes","","NO","NO",""
"RPM-2014-02-18:6008:1","6008","2014-02-18","Consejo del Banco Central de Chile","SI","ACTA/META","1435","14","Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Felipe Larraín Bascuñán; Kevin Cowan Logan; Miguel Ricaurte Bermúdez; Miguel Ricaurte Vintimilla; Miguel Ángel Nacrur Gazali; Pablo García Silva; Rodrigo Cerda Norambuena; Rodrigo Vergara Montes; Sebastián Claro Edwards","","NO","NO",""
"RPM-2014-02-18:6009:1","6009","2014-02-18","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","1451","4","Claudio Soto Gamboa; Enrique Marshall Rivera; Miguel Ricaurte Vintimilla; Pablo García Silva","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-02-18:6020:1","6020","2014-02-18","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","199","1","Miguel Ricaurte Vintimilla","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-02-18:6044:1","6044","2014-02-18","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","230","1","Beltrán de Ramón Acevedo","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-03-13:6057:1","6057","2014-03-13","Consejo del Banco Central de Chile","SI","ACTA/META","1513","14","Alberto Arenas de Mesa; Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Kevin Cowan Logan; Luis Óscar Herrera Barriga; Matías Bernier Bórquez; Miguel Fuentes Díaz; Pablo García Silva; Pablo Mattar Oyarzún; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2014-03-13:6058:1","6058","2014-03-13","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","1017","2","Kevin Cowan Logan; Sergio Lehmann Beresi","FINAL_SIN_PUNTUACION","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-03-13:6075:1","6075","2014-03-13","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","187","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-03-13:6077:1","6077","2014-03-13","Joaquín Vial Ruiz-Tagle","NO","SUJETO_ROL_NOMBRE","2181","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-03-13:6093:3","6093","2014-03-13","Consejo del Banco Central de Chile","SI","ACTA/META","145","1","Alberto Arenas de Mesa","","NO","NO",""
"RPM-2014-03-13:6094:1","6094","2014-03-13","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","1377","1","Alberto Arenas de Mesa","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-03-13:6100:1","6100","2014-03-13","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","225","1","Beltrán de Ramón Acevedo","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-03-13:6102:1","6102","2014-03-13","Matías Bernier Bórquez","NO","SUJETO_NOMBRE","1335","1","Beltrán de Ramón Acevedo","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-03-13:6103:1","6103","2014-03-13","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","212","1","Alberto Arenas de Mesa","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-03-13:6104:2","6104","2014-03-13","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","308","1","Alberto Arenas de Mesa","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-03-13:6114:1","6114","2014-03-13","Consejo del Banco Central de Chile","SI","ACTA/META","149","2","Enrique Marshall Rivera; Rodrigo Vergara Montes","","NO","NO",""
"RPM-2014-04-17:6115:1","6115","2014-04-17","Consejo del Banco Central de Chile","SI","ACTA/META","1484","15","Alberto Arenas de Mesa; Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Luis Óscar Herrera Barriga; Matías Bernier Bórquez; Miguel Fuentes Díaz; Miguel Ángel Nacrur Gazali; Pablo García Silva; Ricardo Vicuña Poblete; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2014-04-17:6116:1","6116","2014-04-17","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","472","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-04-17:6118:1","6118","2014-04-17","Sebastián Claro Edwards","NO","SUJETO_ROL_NOMBRE","490","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-04-17:6124:1","6124","2014-04-17","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","187","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-04-17:6129:1","6129","2014-04-17","Claudio Raddatz Kiefer","NO","SUJETO_ROL_NOMBRE","1079","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-04-17:6163:4","6163","2014-04-17","Consejo del Banco Central de Chile","SI","ACTA/META","145","1","Alberto Arenas de Mesa","","NO","NO",""
"RPM-2014-04-17:6170:1","6170","2014-04-17","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","228","2","Alberto Arenas de Mesa; Beltrán de Ramón Acevedo","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-04-17:6172:1","6172","2014-04-17","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","308","1","Alberto Arenas de Mesa","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-05-15:6181:1","6181","2014-05-15","Consejo del Banco Central de Chile","SI","ACTA/META","1607","14","Beltrán de Ramón Acevedo; Claudio Raddatz Kiefer; Claudio Soto Gamboa; Enrique Marshall Rivera; Enrique Orellana Cifuentes; Luis Óscar Herrera Barriga; Matías Bernier Bórquez; Miguel Fuentes Díaz; Miguel Ángel Nacrur Gazali; Pablo García Silva; Ricardo Vicuña Poblete; Rodrigo Vergara Montes; Sebastián Claro Edwards; Sergio Lehmann Beresi","","NO","NO",""
"RPM-2014-05-15:6182:1","6182","2014-05-15","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","471","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
"RPM-2014-05-15:6186:1","6186","2014-05-15","Rodrigo Vergara Montes","NO","SUJETO_ROL_NOMBRE","187","1","Sergio Lehmann Beresi","","NO","SI","UNA_SOLA_VOZ"
